Order_ID,Customer_ID,Customer_Type,Product,Category,Unit_Price,Quantity,Discount,Total_Price,Region,Order_Date
ORD1377366,CUS2209,B2C,Pepsi,Soft Drinks,1.53,7,0.0,10.71,Bremen,2022-12-30
ORD635842,CUS869,B2C,San Pellegrino,Water,0.86,8,0.0,6.88,Brandenburg,2021-08-30
ORD316695,CUS3957,B2B,Schwip Schwap,Soft Drinks,0.98,46,0.05,42.83,Bremen,2022-09-29
ORD1209405,CUS8448,B2B,Passion Fruit Juice,Juices,2.59,33,0.1,76.92,Schleswig-Holstein,2022-01-25
ORD963919,CUS8726,B2C,Cranberry Juice,Juices,3.67,5,0.0,18.35,Mecklenburg-Vorpommern,2023-10-22
ORD2619038,CUS9180,B2C,Havana Club,Alcoholic Beverages,13.35,4,0.0,53.4,Bremen,2023-04-12
ORD1334189,CUS4600,B2B,Tomato Juice,Juices,2.88,75,0.1,194.4,Nordrhein-Westfalen,2023-08-25
ORD1115814,CUS3138,B2C,Mango Juice,Juices,3.12,13,0.0,40.56,Baden-Württemberg,2021-11-27
ORD1808876,CUS3302,B2C,Tomato Juice,Juices,3.43,14,0.0,48.02,Berlin,2023-04-19
ORD2617131,CUS5165,B2C,Tomato Juice,Juices,3.23,5,0.0,16.15,Schleswig-Holstein,2021-01-31
ORD1541544,CUS3042,B2C,Hohes C Orange,Juices,1.86,4,0.0,7.44,Niedersachsen,2023-02-28
ORD2824346,CUS1369,B2B,Sprite,Soft Drinks,0.65,82,0.05,50.64,Berlin,2021-05-02
ORD1956163,CUS1412,B2C,Cranberry Juice,Juices,3.46,13,0.0,44.98,Niedersachsen,2021-04-12
ORD965272,CUS4270,B2B,Passion Fruit Juice,Juices,3.19,74,0.1,212.45,Rheinland-Pfalz,2022-06-29
ORD1805886,CUS4745,B2C,Granini Apple,Juices,1.64,11,0.0,18.04,Hamburg,2022-06-26
ORD1374607,CUS1793,B2B,Hohes C Orange,Juices,2.27,84,0.1,171.61,Sachsen,2022-04-16
ORD526573,CUS4677,B2C,Rotkäppchen Sekt,Alcoholic Beverages,8.54,15,0.0,128.1,Baden-Württemberg,2023-05-25
ORD2505265,CUS9139,B2C,Augustiner,Alcoholic Beverages,1.09,7,0.0,7.63,Berlin,2021-05-07
ORD114960,CUS9159,B2B,Club Mate,Soft Drinks,2.21,37,0.1,73.59,Niedersachsen,2022-12-26
ORD1104169,CUS6577,B2C,Vio Wasser,Water,1.66,8,0.0,13.28,Berlin,2022-09-26
ORD2295519,CUS9486,B2C,Vittel,Water,0.58,2,0.0,1.16,Hamburg,2022-05-25
ORD743732,CUS6032,B2C,Krombacher,Alcoholic Beverages,1.54,12,0.0,18.48,Niedersachsen,2021-10-29
ORD1027371,CUS5441,B2C,Rauch Multivitamin,Juices,2.45,2,0.0,4.9,Schleswig-Holstein,2023-09-04
ORD285431,CUS3761,B2C,Erdinger Weißbier,Alcoholic Beverages,1.98,15,0.0,29.7,Baden-Württemberg,2022-12-26
ORD1266730,CUS2631,B2C,Pepsi,Soft Drinks,1.64,15,0.0,24.6,Sachsen-Anhalt,2021-08-31
ORD1680596,CUS90,B2C,Sprite,Soft Drinks,0.55,2,0.0,1.1,Thüringen,2022-07-06
ORD407992,CUS2219,B2C,Sauvignon Blanc,Alcoholic Beverages,9.09,1,0.0,9.09,Sachsen,2023-09-05
ORD365517,CUS1676,B2C,Kölsch,Alcoholic Beverages,0.93,4,0.0,3.72,Sachsen-Anhalt,2021-09-25
ORD2446357,CUS1008,B2B,Jack Daniels,Alcoholic Beverages,19.4,2,0.05,36.86,Hamburg,2022-12-30
ORD2965416,CUS1237,B2B,Coca-Cola,Soft Drinks,1.12,67,0.05,71.29,Bremen,2022-11-07
ORD495040,CUS857,B2C,Chardonnay,Alcoholic Beverages,4.74,9,0.0,42.66,Baden-Württemberg,2021-08-27
ORD2794105,CUS5929,B2C,Club Mate,Soft Drinks,2.19,3,0.0,6.57,Brandenburg,2022-06-02
ORD2222530,CUS9485,B2C,Selters,Water,0.47,4,0.0,1.88,Sachsen-Anhalt,2022-12-10
ORD454594,CUS8787,B2C,Gerolsteiner,Water,1.07,9,0.0,9.63,Hamburg,2023-02-28
ORD2112246,CUS8197,B2C,Rotkäppchen Sekt,Alcoholic Beverages,8.05,2,0.0,16.1,Baden-Württemberg,2021-03-20
ORD2208397,CUS6832,B2C,Volvic,Water,0.58,14,0.0,8.12,Sachsen-Anhalt,2023-01-28
ORD2998720,CUS4457,B2B,Beck's,Alcoholic Beverages,1.9,78,0.15,125.97,Bremen,2023-11-04
ORD1442827,CUS1992,B2B,Granini Apple,Juices,1.37,16,0.05,20.82,Berlin,2022-11-03
ORD2512343,CUS7215,B2B,Krombacher,Alcoholic Beverages,1.58,54,0.1,76.79,Saarland,2021-08-11
ORD1727824,CUS3652,B2B,San Pellegrino,Water,0.71,6,0.05,4.05,Hamburg,2021-09-15
ORD2725437,CUS4902,B2C,Merlot,Alcoholic Beverages,4.35,10,0.0,43.5,Rheinland-Pfalz,2022-04-06
ORD984812,CUS6689,B2C,Club Mate,Soft Drinks,2.26,1,0.0,2.26,Sachsen,2023-08-02
ORD199140,CUS8410,B2C,Evian,Water,1.23,14,0.0,17.22,Schleswig-Holstein,2021-04-13
ORD2600351,CUS3078,B2C,Volvic Touch,Water,1.42,9,0.0,12.78,Hessen,2022-09-27
ORD2652509,CUS5513,B2B,Granini Apple,Juices,2.62,82,0.1,193.36,Bayern,2022-02-05
ORD1239740,CUS7436,B2B,Tanqueray,Alcoholic Beverages,34.13,96,0.1,2948.83,Bayern,2021-01-09
ORD2825671,CUS4376,B2B,Passion Fruit Juice,Juices,3.15,100,0.05,299.25,Rheinland-Pfalz,2023-02-22
ORD296524,CUS7686,B2C,Volvic Touch,Water,1.38,1,0.0,1.38,Bayern,2021-01-19
ORD1219752,CUS4379,B2C,Cranberry Juice,Juices,3.67,5,0.0,18.35,Thüringen,2023-10-25
ORD261094,CUS8993,B2C,Gerolsteiner,Water,1.01,5,0.0,5.05,Nordrhein-Westfalen,2021-09-26
ORD1188257,CUS5495,B2C,Warsteiner,Alcoholic Beverages,1.08,5,0.0,5.4,Hessen,2023-11-25
ORD2701604,CUS4449,B2C,Granini Apple,Juices,1.69,15,0.0,25.35,Hessen,2023-04-16
ORD1747790,CUS8294,B2B,Sprite,Soft Drinks,1.19,46,0.05,52.0,Rheinland-Pfalz,2021-10-12
ORD1517678,CUS6968,B2C,Mango Juice,Juices,3.31,2,0.0,6.62,Mecklenburg-Vorpommern,2023-11-25
ORD1910323,CUS9865,B2C,Passion Fruit Juice,Juices,2.93,4,0.0,11.72,Bremen,2021-05-07
ORD1286773,CUS3363,B2C,Sauvignon Blanc,Alcoholic Beverages,8.57,8,0.0,68.56,Baden-Württemberg,2021-01-09
ORD1745018,CUS211,B2B,Mezzo Mix,Soft Drinks,1.12,93,0.05,98.95,Nordrhein-Westfalen,2022-11-03
ORD1322312,CUS5918,B2C,Mango Juice,Juices,3.31,4,0.0,13.24,Berlin,2023-12-20
ORD738118,CUS7972,B2B,Augustiner,Alcoholic Beverages,1.73,9,0.05,14.79,Mecklenburg-Vorpommern,2021-08-26
ORD2175373,CUS6230,B2C,Volvic Touch,Water,1.38,12,0.0,16.56,Bayern,2021-11-30
ORD766830,CUS5287,B2C,Volvic,Water,0.55,7,0.0,3.85,Schleswig-Holstein,2021-10-11
ORD2736583,CUS9388,B2C,San Pellegrino,Water,0.91,10,0.0,9.1,Sachsen-Anhalt,2023-06-15
ORD2903448,CUS7181,B2C,Havana Club,Alcoholic Beverages,12.96,8,0.0,103.68,Brandenburg,2022-10-11
ORD2239284,CUS448,B2B,Fritz-Kola,Soft Drinks,2.16,75,0.1,145.8,Berlin,2021-12-05
ORD90503,CUS8335,B2B,Beck's,Alcoholic Beverages,1.51,16,0.05,22.95,Bremen,2023-12-25
ORD78926,CUS9025,B2C,Vittel,Water,0.64,13,0.0,8.32,Bayern,2022-06-27
ORD2696477,CUS9401,B2B,Sprite,Soft Drinks,0.93,19,0.1,15.9,Niedersachsen,2022-02-13
ORD1183108,CUS1229,B2C,Schwip Schwap,Soft Drinks,1.2,10,0.0,12.0,Baden-Württemberg,2021-04-19
ORD661872,CUS8194,B2C,Gerolsteiner,Water,1.07,4,0.0,4.28,Hessen,2023-10-27
ORD1300371,CUS8156,B2C,Jack Daniels,Alcoholic Beverages,51.76,12,0.0,621.12,Berlin,2023-05-17
ORD1798739,CUS9103,B2C,Vio Wasser,Water,1.71,15,0.0,25.65,Mecklenburg-Vorpommern,2023-08-22
ORD1650227,CUS1160,B2C,Coca-Cola,Soft Drinks,1.04,13,0.0,13.52,Bayern,2021-09-10
ORD975110,CUS5549,B2C,San Pellegrino,Water,0.91,5,0.0,4.55,Sachsen-Anhalt,2023-07-19
ORD2635026,CUS8834,B2B,Warsteiner,Alcoholic Beverages,1.44,73,0.15,89.35,Hessen,2023-08-06
ORD1771022,CUS3230,B2C,Beck's,Alcoholic Beverages,1.37,3,0.0,4.11,Hamburg,2022-02-05
ORD836320,CUS3457,B2B,Rauch Multivitamin,Juices,2.67,30,0.05,76.09,Baden-Württemberg,2021-06-22
ORD127129,CUS5791,B2C,San Pellegrino,Water,0.86,1,0.0,0.86,Nordrhein-Westfalen,2021-03-11
ORD2774192,CUS770,B2C,Mountain Dew,Soft Drinks,0.99,10,0.0,9.9,Sachsen-Anhalt,2023-10-07
ORD288828,CUS7732,B2C,Schwip Schwap,Soft Drinks,1.24,11,0.0,13.64,Brandenburg,2022-03-24
ORD132978,CUS5047,B2C,Tomato Juice,Juices,3.33,8,0.0,26.64,Rheinland-Pfalz,2022-10-30
ORD112508,CUS4387,B2B,Passion Fruit Juice,Juices,4.07,100,0.15,345.95,Brandenburg,2021-05-05
ORD590174,CUS1185,B2C,Volvic Touch,Water,1.42,10,0.0,14.2,Nordrhein-Westfalen,2022-10-05
ORD2201134,CUS3508,B2C,Gerolsteiner,Water,1.04,2,0.0,2.08,Hamburg,2022-08-03
ORD2820842,CUS1160,B2C,Rauch Multivitamin,Juices,2.38,13,0.0,30.94,Bayern,2022-09-15
ORD620910,CUS7587,B2C,Erdinger Weißbier,Alcoholic Beverages,2.04,6,0.0,12.24,Bayern,2023-12-13
ORD2592258,CUS8827,B2B,Gerolsteiner,Water,0.69,19,0.05,12.45,Baden-Württemberg,2022-08-01
ORD2191258,CUS8957,B2C,Gerolsteiner,Water,1.01,12,0.0,12.12,Sachsen,2021-06-23
ORD1355218,CUS9055,B2B,Hohes C Orange,Juices,1.92,46,0.1,79.49,Saarland,2021-09-25
ORD1742234,CUS9159,B2B,Mango Juice,Juices,2.99,59,0.1,158.77,Niedersachsen,2022-04-22
ORD2367277,CUS7115,B2C,Volvic Touch,Water,1.46,6,0.0,8.76,Berlin,2023-01-29
ORD1737324,CUS8893,B2B,Moët & Chandon,Alcoholic Beverages,88.35,82,0.1,6520.23,Bremen,2021-03-04
ORD421695,CUS7122,B2B,San Pellegrino,Water,1.01,3,0.05,2.88,Nordrhein-Westfalen,2022-09-30
ORD2215043,CUS3689,B2B,Chardonnay,Alcoholic Beverages,11.95,79,0.15,802.44,Schleswig-Holstein,2021-12-16
ORD358044,CUS1696,B2B,Merlot,Alcoholic Beverages,5.94,43,0.05,242.65,Brandenburg,2021-08-28
ORD2320007,CUS9458,B2C,Mountain Dew,Soft Drinks,0.99,1,0.0,0.99,Bayern,2023-09-27
ORD2261029,CUS6442,B2B,Fanta,Soft Drinks,0.84,40,0.1,30.24,Niedersachsen,2023-11-21
ORD2691456,CUS3937,B2C,Passion Fruit Juice,Juices,3.11,3,0.0,9.33,Nordrhein-Westfalen,2023-08-04
ORD2607716,CUS8968,B2B,Club Mate,Soft Drinks,1.83,60,0.1,98.82,Rheinland-Pfalz,2023-04-19
ORD8891,CUS4311,B2C,Jever,Alcoholic Beverages,1.99,2,0.0,3.98,Hessen,2023-07-24
ORD1783436,CUS9499,B2C,Pepsi,Soft Drinks,1.49,12,0.0,17.88,Bremen,2021-04-08
ORD877922,CUS5440,B2C,Erdinger Weißbier,Alcoholic Beverages,1.98,1,0.0,1.98,Nordrhein-Westfalen,2022-11-04
ORD1421300,CUS840,B2C,Monster,Soft Drinks,3.12,12,0.0,37.44,Baden-Württemberg,2021-08-21
ORD1679108,CUS2754,B2B,Warsteiner,Alcoholic Beverages,1.07,20,0.1,19.26,Berlin,2023-02-08
ORD766171,CUS7583,B2B,Club Mate,Soft Drinks,2.23,56,0.15,106.15,Niedersachsen,2022-03-18
ORD427089,CUS723,B2C,Volvic Touch,Water,1.46,1,0.0,1.46,Sachsen,2023-10-11
ORD1571766,CUS4072,B2B,Club Mate,Soft Drinks,2.8,86,0.1,216.72,Saarland,2022-06-09
ORD1962866,CUS3571,B2C,Club Mate,Soft Drinks,2.26,8,0.0,18.08,Hamburg,2023-05-08
ORD2311155,CUS8893,B2B,Red Bull,Soft Drinks,2.72,91,0.05,235.14,Bremen,2021-07-30
ORD2479280,CUS5180,B2B,Volvic,Water,0.53,84,0.1,40.07,Rheinland-Pfalz,2022-06-21
ORD2579987,CUS4031,B2C,Rockstar,Soft Drinks,2.21,1,0.0,2.21,Nordrhein-Westfalen,2021-09-10
ORD346243,CUS6265,B2B,Mango Juice,Juices,2.55,22,0.05,53.29,Brandenburg,2021-05-27
ORD663288,CUS611,B2B,Coca-Cola,Soft Drinks,0.7,66,0.05,43.89,Niedersachsen,2023-10-09
ORD2772138,CUS4848,B2B,Chardonnay,Alcoholic Beverages,7.14,51,0.1,327.73,Saarland,2022-10-04
ORD706303,CUS7913,B2C,Schwip Schwap,Soft Drinks,1.24,5,0.0,6.2,Saarland,2022-06-18
ORD92393,CUS6624,B2C,Vittel,Water,0.58,5,0.0,2.9,Rheinland-Pfalz,2022-04-23
ORD1021631,CUS1174,B2C,Mezzo Mix,Soft Drinks,0.59,1,0.0,0.59,Mecklenburg-Vorpommern,2021-12-26
ORD393109,CUS7909,B2C,Bacardi,Alcoholic Beverages,14.26,13,0.0,185.38,Berlin,2023-01-31
ORD2685819,CUS9977,B2B,Hohes C Orange,Juices,2.08,52,0.1,97.34,Niedersachsen,2021-07-06
ORD1954393,CUS6050,B2B,Passion Fruit Juice,Juices,2.46,89,0.1,197.05,Thüringen,2023-04-30
ORD2551544,CUS6136,B2C,Pepsi,Soft Drinks,1.53,5,0.0,7.65,Niedersachsen,2022-09-07
ORD121099,CUS3083,B2C,Granini Apple,Juices,1.69,2,0.0,3.38,Baden-Württemberg,2023-03-27
ORD1541148,CUS8021,B2C,Evian,Water,1.31,4,0.0,5.24,Baden-Württemberg,2023-02-15
ORD2960419,CUS7499,B2C,Erdinger Weißbier,Alcoholic Beverages,1.98,13,0.0,25.74,Bayern,2022-11-25
ORD1905114,CUS5671,B2C,Mango Juice,Juices,3.31,10,0.0,33.1,Hamburg,2023-12-11
ORD2085756,CUS8873,B2C,Sprite,Soft Drinks,0.53,3,0.0,1.59,Berlin,2021-05-31
ORD129388,CUS9444,B2C,Schwip Schwap,Soft Drinks,1.27,9,0.0,11.43,Hessen,2023-01-08
ORD1973931,CUS7389,B2C,Rauch Multivitamin,Juices,2.31,2,0.0,4.62,Bayern,2021-05-16
ORD250441,CUS6703,B2C,Apollinaris,Water,0.93,15,0.0,13.95,Sachsen,2021-05-01
ORD2057466,CUS7523,B2C,Red Bull,Soft Drinks,2.35,6,0.0,14.1,Bremen,2023-04-23
ORD940293,CUS606,B2B,Red Bull,Soft Drinks,2.31,1,0.05,2.19,Hamburg,2023-12-13
ORD1257235,CUS3548,B2C,Gerolsteiner,Water,1.04,6,0.0,6.24,Rheinland-Pfalz,2022-09-29
ORD53035,CUS1046,B2C,Sauvignon Blanc,Alcoholic Beverages,9.09,5,0.0,45.45,Baden-Württemberg,2023-07-06
ORD1368844,CUS4805,B2C,Evian,Water,1.31,6,0.0,7.86,Sachsen-Anhalt,2023-05-01
ORD2966150,CUS2238,B2C,Rotkäppchen Sekt,Alcoholic Beverages,8.29,8,0.0,66.32,Bayern,2022-09-14
ORD868938,CUS1300,B2C,Rockstar,Soft Drinks,2.21,14,0.0,30.94,Bremen,2021-10-15
ORD1264865,CUS5538,B2C,Vio Wasser,Water,1.66,4,0.0,6.64,Schleswig-Holstein,2022-03-11
ORD2878087,CUS6309,B2C,Passion Fruit Juice,Juices,3.02,11,0.0,33.22,Brandenburg,2022-04-19
ORD168857,CUS2816,B2B,Hohes C Orange,Juices,2.11,74,0.1,140.53,Bremen,2022-03-23
ORD248765,CUS9047,B2C,Rotkäppchen Sekt,Alcoholic Beverages,8.05,11,0.0,88.55,Berlin,2021-10-01
ORD2817156,CUS6622,B2B,Granini Apple,Juices,2.11,95,0.05,190.43,Bayern,2022-01-12
ORD221634,CUS5683,B2C,Hohes C Orange,Juices,1.8,1,0.0,1.8,Thüringen,2022-07-03
ORD2832977,CUS7464,B2C,Hohes C Orange,Juices,1.8,11,0.0,19.8,Rheinland-Pfalz,2022-06-03
ORD1383158,CUS2800,B2C,Evian,Water,1.23,10,0.0,12.3,Brandenburg,2021-08-07
ORD432902,CUS5473,B2B,San Pellegrino,Water,0.75,8,0.05,5.7,Nordrhein-Westfalen,2022-01-23
ORD492449,CUS4468,B2C,Apollinaris,Water,0.93,2,0.0,1.86,Hamburg,2021-09-28
ORD2164616,CUS7128,B2C,Veuve Clicquot,Alcoholic Beverages,109.19,12,0.0,1310.28,Saarland,2022-08-18
ORD739856,CUS6724,B2B,Pepsi,Soft Drinks,0.97,58,0.05,53.45,Brandenburg,2023-02-14
ORD2475513,CUS24,B2B,San Pellegrino,Water,0.94,30,0.05,26.79,Hamburg,2022-04-20
ORD2659595,CUS9109,B2C,Mezzo Mix,Soft Drinks,0.61,7,0.0,4.27,Baden-Württemberg,2022-10-18
ORD770880,CUS2734,B2C,Hohes C Orange,Juices,1.8,15,0.0,27.0,Bayern,2022-11-06
ORD144426,CUS1990,B2C,Johnnie Walker,Alcoholic Beverages,35.52,14,0.0,497.28,Nordrhein-Westfalen,2021-07-26
ORD1996047,CUS4782,B2C,Selters,Water,0.46,7,0.0,3.22,Baden-Württemberg,2021-03-11
ORD1196904,CUS6691,B2C,Schwip Schwap,Soft Drinks,1.24,6,0.0,7.44,Saarland,2022-09-17
ORD569938,CUS9169,B2B,Chardonnay,Alcoholic Beverages,11.6,45,0.05,495.9,Baden-Württemberg,2023-09-28
ORD1243196,CUS4143,B2C,Evian,Water,1.31,6,0.0,7.86,Hamburg,2023-06-08
ORD220765,CUS2187,B2C,Warsteiner,Alcoholic Beverages,1.02,10,0.0,10.2,Nordrhein-Westfalen,2021-11-14
ORD1981451,CUS6279,B2B,Mango Juice,Juices,2.28,4,0.05,8.66,Mecklenburg-Vorpommern,2021-07-07
ORD975327,CUS3445,B2C,Club Mate,Soft Drinks,2.19,12,0.0,26.28,Brandenburg,2022-06-27
ORD767730,CUS9294,B2C,Jever,Alcoholic Beverages,1.94,11,0.0,21.34,Niedersachsen,2022-04-24
ORD596247,CUS584,B2B,Volvic Touch,Water,1.38,53,0.1,65.83,Saarland,2023-02-14
ORD326739,CUS727,B2B,Pepsi,Soft Drinks,0.71,19,0.05,12.82,Sachsen-Anhalt,2023-01-10
ORD967060,CUS5892,B2B,Volvic Touch,Water,0.84,60,0.1,45.36,Thüringen,2022-02-07
ORD1284140,CUS8164,B2C,Erdinger Weißbier,Alcoholic Beverages,1.92,9,0.0,17.28,Schleswig-Holstein,2021-01-26
ORD2709424,CUS7657,B2C,Schwip Schwap,Soft Drinks,1.24,15,0.0,18.6,Hamburg,2022-01-31
ORD666672,CUS1437,B2B,Rauch Multivitamin,Juices,2.07,20,0.05,39.33,Brandenburg,2023-12-14
ORD762552,CUS5138,B2B,Gerolsteiner,Water,0.38,23,0.05,8.3,Mecklenburg-Vorpommern,2021-04-30
ORD748860,CUS3816,B2C,Mango Juice,Juices,3.31,7,0.0,23.17,Schleswig-Holstein,2023-06-27
ORD2229301,CUS1193,B2B,Coca-Cola,Soft Drinks,1.07,80,0.15,72.76,Mecklenburg-Vorpommern,2021-12-06
ORD2533115,CUS474,B2C,Tomato Juice,Juices,3.43,14,0.0,48.02,Mecklenburg-Vorpommern,2023-09-28
ORD232520,CUS6139,B2B,Hohes C Orange,Juices,2.5,60,0.05,142.5,Schleswig-Holstein,2022-01-13
ORD757912,CUS2822,B2B,Tomato Juice,Juices,2.08,31,0.15,54.81,Bremen,2022-04-05
ORD242716,CUS8031,B2B,Volvic Touch,Water,1.47,81,0.1,107.16,Hessen,2023-12-16
ORD1879346,CUS8376,B2B,Gerolsteiner,Water,0.55,55,0.05,28.74,Hessen,2022-11-09
ORD1553985,CUS1714,B2B,Johnnie Walker,Alcoholic Beverages,48.2,50,0.1,2169.0,Saarland,2021-05-11
ORD897691,CUS9022,B2B,Vio Wasser,Water,0.59,24,0.05,13.45,Hamburg,2022-09-04
ORD2321327,CUS938,B2C,Fritz-Kola,Soft Drinks,1.99,13,0.0,25.87,Thüringen,2021-07-19
ORD105949,CUS1892,B2B,Gerolsteiner,Water,1.34,74,0.1,89.24,Rheinland-Pfalz,2021-12-04
ORD452359,CUS8460,B2C,Moët & Chandon,Alcoholic Beverages,58.82,6,0.0,352.92,Baden-Württemberg,2022-10-04
ORD177353,CUS4356,B2C,Mango Juice,Juices,3.31,6,0.0,19.86,Berlin,2023-02-06
ORD2197965,CUS5009,B2B,Evian,Water,1.63,26,0.05,40.26,Niedersachsen,2022-05-27
ORD2053905,CUS782,B2B,Jever,Alcoholic Beverages,1.1,61,0.1,60.39,Thüringen,2022-11-03
ORD1595627,CUS4457,B2B,Schwip Schwap,Soft Drinks,1.05,52,0.05,51.87,Bremen,2023-08-31
ORD2332449,CUS907,B2C,Jever,Alcoholic Beverages,1.94,1,0.0,1.94,Sachsen-Anhalt,2022-06-04
ORD2895829,CUS3268,B2C,Hohes C Orange,Juices,1.75,1,0.0,1.75,Rheinland-Pfalz,2021-01-09
ORD722983,CUS2780,B2C,Merlot,Alcoholic Beverages,4.48,1,0.0,4.48,Nordrhein-Westfalen,2023-08-24
ORD1598031,CUS7759,B2B,Tanqueray,Alcoholic Beverages,49.41,63,0.1,2801.55,Hessen,2022-10-11
ORD135434,CUS2594,B2C,Erdinger Weißbier,Alcoholic Beverages,1.98,11,0.0,21.78,Rheinland-Pfalz,2022-01-06
ORD1240202,CUS6175,B2C,Evian,Water,1.23,10,0.0,12.3,Schleswig-Holstein,2021-05-20
ORD2871687,CUS3779,B2C,San Pellegrino,Water,0.89,10,0.0,8.9,Bayern,2022-07-07
ORD2145300,CUS6201,B2B,Red Bull,Soft Drinks,2.95,81,0.1,215.06,Bremen,2023-06-20
ORD1443485,CUS9883,B2C,Coca-Cola,Soft Drinks,1.07,4,0.0,4.28,Saarland,2022-09-20
ORD1147484,CUS4790,B2C,Fanta,Soft Drinks,1.16,13,0.0,15.08,Nordrhein-Westfalen,2021-01-03
ORD2840267,CUS7451,B2C,Vittel,Water,0.56,13,0.0,7.28,Baden-Württemberg,2021-01-06
ORD1427919,CUS8669,B2C,Gerolsteiner,Water,1.04,10,0.0,10.4,Nordrhein-Westfalen,2022-02-14
ORD1158391,CUS540,B2C,Rauch Multivitamin,Juices,2.38,2,0.0,4.76,Hamburg,2022-03-10
ORD2903037,CUS2912,B2C,Mezzo Mix,Soft Drinks,0.63,7,0.0,4.41,Hessen,2023-02-11
ORD1695014,CUS1217,B2B,Fanta,Soft Drinks,0.86,55,0.05,44.93,Bayern,2021-06-15
ORD2508935,CUS9054,B2B,Bacardi,Alcoholic Beverages,19.72,24,0.15,402.29,Sachsen,2023-07-08
ORD2991501,CUS7015,B2C,Mango Juice,Juices,3.12,2,0.0,6.24,Schleswig-Holstein,2021-11-06
ORD2828092,CUS1360,B2B,Club Mate,Soft Drinks,2.71,94,0.15,216.53,Thüringen,2022-12-15
ORD722360,CUS1945,B2B,Rauch Multivitamin,Juices,2.27,56,0.05,120.76,Hamburg,2023-02-06
ORD487567,CUS7581,B2B,Volvic Touch,Water,1.43,12,0.05,16.3,Hessen,2022-12-29
ORD2893411,CUS9274,B2B,Veuve Clicquot,Alcoholic Beverages,110.24,86,0.1,8532.58,Baden-Württemberg,2022-12-16
ORD1148790,CUS2304,B2C,Coca-Cola,Soft Drinks,1.07,1,0.0,1.07,Mecklenburg-Vorpommern,2022-12-30
ORD2259400,CUS9366,B2C,Merlot,Alcoholic Beverages,4.22,5,0.0,21.1,Baden-Württemberg,2021-04-07
ORD2195794,CUS5822,B2C,Red Bull,Soft Drinks,2.35,3,0.0,7.05,Niedersachsen,2023-11-25
ORD385405,CUS4708,B2B,Cranberry Juice,Juices,3.51,83,0.1,262.2,Berlin,2022-09-09
ORD2260014,CUS2263,B2B,Volvic Touch,Water,0.7,11,0.15,6.54,Schleswig-Holstein,2023-03-16
ORD1757022,CUS3673,B2C,Gerolsteiner,Water,1.07,3,0.0,3.21,Bremen,2023-10-14
ORD2487784,CUS5148,B2B,Chardonnay,Alcoholic Beverages,12.13,37,0.05,426.37,Baden-Württemberg,2023-05-06
ORD2676850,CUS3916,B2C,Cranberry Juice,Juices,3.56,10,0.0,35.6,Bayern,2022-05-01
ORD2936802,CUS9587,B2C,Vio Wasser,Water,1.66,11,0.0,18.26,Nordrhein-Westfalen,2022-01-13
ORD2544874,CUS5864,B2C,Cranberry Juice,Juices,3.67,12,0.0,44.04,Rheinland-Pfalz,2023-12-28
ORD1255246,CUS6057,B2C,Veuve Clicquot,Alcoholic Beverages,106.01,11,0.0,1166.11,Hessen,2021-11-20
ORD2865483,CUS6412,B2B,Tomato Juice,Juices,1.8,29,0.05,49.59,Bayern,2023-09-11
ORD1926568,CUS4431,B2B,Tanqueray,Alcoholic Beverages,31.19,73,0.1,2049.18,Hamburg,2021-11-13
ORD408756,CUS4800,B2C,Fritz-Kola,Soft Drinks,2.12,12,0.0,25.44,Hessen,2023-07-25
ORD515410,CUS9072,B2B,Rotkäppchen Sekt,Alcoholic Beverages,6.79,4,0.05,25.8,Rheinland-Pfalz,2021-09-30
ORD2938156,CUS6017,B2C,Evian,Water,1.23,13,0.0,15.99,Berlin,2021-06-28
ORD1617008,CUS7251,B2C,Gerolsteiner,Water,1.04,10,0.0,10.4,Nordrhein-Westfalen,2022-06-18
ORD844321,CUS3497,B2B,Fritz-Kola,Soft Drinks,2.55,59,0.1,135.4,Brandenburg,2021-07-01
ORD2475921,CUS264,B2C,Apollinaris,Water,0.93,11,0.0,10.23,Baden-Württemberg,2021-01-02
ORD1652221,CUS4159,B2C,Passion Fruit Juice,Juices,2.93,8,0.0,23.44,Thüringen,2021-02-21
ORD1147763,CUS6260,B2B,Red Bull,Soft Drinks,2.33,53,0.1,111.14,Thüringen,2021-09-18
ORD2935020,CUS3206,B2B,Augustiner,Alcoholic Beverages,2.66,76,0.1,181.94,Bremen,2023-02-05
ORD1156863,CUS1288,B2C,Red Bull,Soft Drinks,2.22,15,0.0,33.3,Bayern,2021-12-12
ORD2872685,CUS1827,B2C,Cranberry Juice,Juices,3.67,4,0.0,14.68,Schleswig-Holstein,2023-05-04
ORD954839,CUS4470,B2B,Rauch Multivitamin,Juices,3.46,100,0.1,311.4,Niedersachsen,2022-04-05
ORD804880,CUS4958,B2C,Fanta,Soft Drinks,1.23,13,0.0,15.99,Hamburg,2023-11-03
ORD1457549,CUS2176,B2C,Fritz-Kola,Soft Drinks,1.99,9,0.0,17.91,Berlin,2021-08-19
ORD263875,CUS4162,B2C,Mango Juice,Juices,3.21,15,0.0,48.15,Saarland,2022-06-09
ORD31881,CUS9234,B2C,Mountain Dew,Soft Drinks,0.99,15,0.0,14.85,Saarland,2023-06-23
