Product,Unit_Price,Quantity,Discount,Total_Price,Region,Last_Order_Date,Cluster,Customer_Type,Category
98.0,0.56,4.0,0.0,2.240000000000002,302.0,95.0,0,B2C,Soft Drinks
63.0,27.16,70.0,0.1,1711.08,312.0,831.0,1,B2B,Alcoholic Beverages
157.0,0.5800000000000001,6.0,0.0,3.4800000000000004,303.0,45.0,0,B2C,Water
81.0,1.88,15.0,0.0,28.2,311.0,980.0,0,B2C,Alcoholic Beverages
159.0,0.53,12.0,0.05,6.039999999999999,302.0,962.0,0,B2B,Water
76.0,8.83,3.0,0.0,26.49,329.0,446.0,0,B2C,Alcoholic Beverages
157.0,0.5699999999999998,14.0,0.0,7.98,303.0,431.0,0,B2C,Water
176.0,3.12,73.0,0.1,204.98000000000002,342.0,1037.0,0,B2B,Juices
139.0,0.49,8.0,0.0,3.9200000000000017,337.0,259.0,0,B2C,Water
98.0,1.24,94.0,0.1,104.9,312.0,221.0,0,B2B,Soft Drinks
149.0,1.07,10.0,0.0,10.7,303.0,111.0,0,B2C,Water
174.0,2.28,81.0,0.15,156.98000000000002,311.0,119.0,0,B2B,Juices
59.0,51.76,6.0,0.0,310.56,303.0,239.0,0,B2C,Alcoholic Beverages
59.0,26.48,40.0,0.1,953.28,337.0,462.0,0,B2B,Alcoholic Beverages
139.0,1.46,4.0,0.0,5.84,289.0,68.0,0,B2C,Water
76.0,12.070000000000002,50.0,0.1,543.15,337.0,418.0,0,B2B,Alcoholic Beverages
81.0,1.99,8.0,0.0,15.92,321.0,59.00000000000006,0,B2C,Alcoholic Beverages
51.000000000000014,35.65,8.0,0.0,285.2,285.0,162.0,0,B2C,Alcoholic Beverages
63.0,14.26,6.0,0.0,85.56,342.0,49.0,0,B2C,Alcoholic Beverages
172.0,2.24,15.0,0.05,31.92,303.0,282.0,0,B2B,Juices
185.0,3.3099999999999996,3.0,0.0,9.93,337.0,246.0,0,B2C,Juices
81.0,2.07,100.0,0.1,186.3,329.0,781.0,0,B2B,Alcoholic Beverages
131.0,1.66,6.0,0.0,9.96,285.0,534.0,0,B2C,Water
177.0,3.46,4.0,0.0,13.84,329.0,876.0,0,B2C,Juices
153.0,1.56,83.0,0.15,110.06,315.0,1089.0,0,B2B,Water
159.0,0.89,77.0,0.15,58.25,285.0,43.0,0,B2B,Water
149.0,1.07,10.0,0.0,10.7,342.0,6.0,0,B2C,Water
51.000000000000014,18.37,10.0,0.1,165.33000000000004,315.0,672.0,0,B2B,Alcoholic Beverages
169.0,1.84,36.0,0.05,62.93,296.0,245.0,0,B2B,Juices
177.0,3.46,1.0,0.0,3.460000000000001,329.0,1061.0,0,B2C,Juices
98.0,0.53,1.0,0.0,0.5300000000000011,302.0,764.0,0,B2C,Soft Drinks
60.0,1.82,46.0,0.05,79.53,285.0,1029.0,0,B2B,Alcoholic Beverages
157.0,0.5800000000000001,1.0,0.0,0.5799999999999983,321.0,66.0,0,B2C,Water
108.0,2.19,2.0,0.0,4.379999999999999,285.0,719.0,0,B2C,Soft Drinks
74.0,57.11,9.0,0.0,513.99,307.0,817.0,0,B2C,Alcoholic Beverages
174.0,2.22,54.0,0.05,113.89,331.0,71.0,0,B2B,Juices
108.0,1.07,4.0,0.0,4.280000000000001,331.0,667.0,0,B2C,Soft Drinks
139.0,0.45999999999999974,12.0,0.0,5.52,285.0,912.0,0,B2C,Water
64.0,0.99,1.0,0.0,0.9899999999999984,331.0,128.0,0,B2C,Alcoholic Beverages
64.0,4.88,5.0,0.0,24.4,302.0,517.0,0,B2C,Alcoholic Beverages
139.0,0.47,1.0,0.0,0.46999999999999886,296.0,526.0,0,B2C,Water
76.0,9.09,6.0,0.0,54.54,329.0,261.0,0,B2C,Alcoholic Beverages
131.0,1.51,75.0,0.1,101.92,337.0,742.0,0,B2B,Water
157.0,0.5699999999999998,6.0,0.0,3.4200000000000017,331.0,564.0,0,B2C,Water
103.0,3.21,14.0,0.0,44.94,329.0,496.0,0,B2C,Soft Drinks
74.0,1.59,38.0,0.15,51.36,303.0,664.0,0,B2B,Alcoholic Beverages
82.0,1.31,1.0,0.15,1.1099999999999994,302.0,281.0,0,B2B,Soft Drinks
169.0,2.45,5.0,0.0,12.25,342.0,105.0,0,B2C,Juices
159.0,0.6499999999999999,5.0,0.0,3.25,303.0,177.0,0,B2C,Water
176.0,3.11,12.0,0.0,37.32,296.0,287.0,0,B2C,Juices
95.0,2.27,10.0,0.0,22.7,285.0,389.0,0,B2C,Soft Drinks
157.0,0.5800000000000001,11.0,0.0,6.379999999999999,289.0,249.0,0,B2C,Water
159.0,0.56,9.0,0.0,5.039999999999999,289.0,945.0,0,B2C,Water
176.0,3.11,15.0,0.0,46.65,302.0,202.0,0,B2C,Juices
108.0,0.94,56.0,0.05,50.01,311.0,409.0,0,B2B,Soft Drinks
70.0,21.79,66.0,0.05,1366.23,307.0,563.0,0,B2B,Alcoholic Beverages
70.0,12.58,14.0,0.0,176.12,312.0,1077.0,0,B2C,Alcoholic Beverages
176.0,3.02,11.0,0.0,33.22,289.0,581.0,0,B2C,Juices
67.0,4.48,8.0,0.0,35.84,303.0,76.0,0,B2C,Alcoholic Beverages
62.0,112.46,7.0,0.0,787.22,317.0,305.0,1,B2C,Alcoholic Beverages
157.0,0.55,2.0,0.0,1.1000000000000014,311.0,841.0,0,B2C,Water
131.0,1.71,2.0,0.0,3.4200000000000017,303.0,317.0,0,B2C,Water
98.0,0.74,43.0,0.1,28.64,342.0,162.0,0,B2B,Soft Drinks
86.0,1.25,79.0,0.05,93.81,307.0,536.0,0,B2B,Soft Drinks
74.0,72.7,14.0,0.0,1017.8,302.0,19.0,1,B2C,Alcoholic Beverages
149.0,1.01,2.0,0.0,2.0199999999999996,303.0,1014.0,0,B2C,Water
59.0,25.96,3.0,0.05,73.99,285.0,984.0,0,B2B,Alcoholic Beverages
134.0,1.69,2.0,0.0,3.379999999999999,337.0,160.0,0,B2C,Juices
74.0,8.54,1.0,0.0,8.54,321.0,130.0,0,B2C,Alcoholic Beverages
177.0,3.25,86.0,0.05,265.52,285.0,583.0,0,B2B,Juices
159.0,0.5800000000000001,12.0,0.0,6.960000000000001,317.0,653.0,0,B2C,Water
162.0,1.26,5.0,0.0,6.300000000000001,317.0,537.0,0,B2C,Water
73.0,1.09,3.0,0.0,3.2699999999999996,317.0,774.0,0,B2C,Alcoholic Beverages
63.0,14.26,5.0,0.0,71.3,302.0,19.0,0,B2C,Alcoholic Beverages
162.0,1.23,7.0,0.0,8.61,311.0,881.0,0,B2C,Water
92.0,1.2,3.0,0.0,3.6000000000000014,317.0,1056.0,0,B2C,Soft Drinks
172.0,3.43,5.0,0.0,17.15,317.0,338.0,0,B2C,Juices
162.0,0.89,47.0,0.05,39.74,303.0,271.0,0,B2B,Water
159.0,0.5899999999999999,9.0,0.0,5.3100000000000005,342.0,223.0,0,B2C,Water
98.0,0.55,5.0,0.0,2.75,303.0,513.0,0,B2C,Soft Drinks
81.0,0.87,54.0,0.05,44.63,285.0,1009.0,0,B2B,Alcoholic Beverages
108.0,0.6099999999999999,44.0,0.05,25.5,285.0,708.0,0,B2B,Soft Drinks
131.0,1.66,3.0,0.0,4.98,331.0,487.0,0,B2C,Water
176.0,2.41,13.0,0.05,29.76,312.0,373.0,0,B2B,Juices
107.0,0.99,34.0,0.05,31.98,321.0,491.0,0,B2B,Soft Drinks
76.0,9.97,90.0,0.1,807.57,321.0,584.0,0,B2B,Alcoholic Beverages
63.0,12.88,61.0,0.1,707.11,311.0,476.0,0,B2B,Alcoholic Beverages
103.0,3.3099999999999996,1.0,0.0,3.3099999999999987,337.0,203.0,0,B2C,Soft Drinks
177.0,3.07,63.0,0.05,183.74,303.0,386.0,0,B2B,Juices
185.0,3.12,1.0,0.0,3.120000000000001,303.0,1028.0,0,B2C,Juices
131.0,1.71,4.0,0.0,6.84,311.0,363.0,0,B2C,Water
153.0,0.6200000000000001,76.0,0.1,42.41,331.0,28.0,0,B2B,Water
176.0,3.52,39.0,0.05,130.42,342.0,15.0,0,B2B,Juices
51.000000000000014,21.43,66.0,0.05,1343.66,337.0,743.0,0,B2B,Alcoholic Beverages
159.0,0.6200000000000001,5.0,0.0,3.1000000000000014,296.0,900.0,0,B2C,Water
185.0,3.21,3.0,0.0,9.63,321.0,691.0,0,B2C,Juices
149.0,1.07,2.0,0.0,2.1400000000000006,296.0,121.0,0,B2C,Water
169.0,2.45,8.0,0.0,19.6,307.0,136.0,0,B2C,Juices
86.0,1.23,8.0,0.0,9.84,285.0,168.0,0,B2C,Soft Drinks
169.0,2.45,12.0,0.0,29.4,315.0,300.0,0,B2C,Juices
172.0,3.23,10.0,0.0,32.3,302.0,908.0,0,B2C,Juices
118.0,3.27,87.0,0.1,256.04,307.0,251.0,0,B2B,Soft Drinks
118.0,2.48,39.0,0.05,91.88,302.0,653.0,0,B2B,Soft Drinks
153.0,0.9,10.0,0.05,8.55,331.0,150.0,0,B2B,Water
95.0,2.34,13.0,0.0,30.42,311.0,295.0,0,B2C,Soft Drinks
81.0,0.92,58.0,0.05,50.69,303.0,148.0,0,B2B,Alcoholic Beverages
108.0,2.13,5.0,0.0,10.65,285.0,1003.0,0,B2C,Soft Drinks
139.0,1.42,2.0,0.0,2.84,342.0,457.0,0,B2C,Water
74.0,1.05,10.0,0.0,10.5,285.0,398.0,0,B2C,Alcoholic Beverages
86.0,0.5800000000000001,37.0,0.05,20.39,342.0,1086.0,0,B2B,Soft Drinks
162.0,1.29,87.0,0.1,101.01,342.0,272.0,0,B2B,Water
95.0,2.27,10.0,0.0,22.7,307.0,527.0,0,B2C,Soft Drinks
62.0,103.09,96.0,0.1,8906.98,302.0,422.0,1,B2B,Alcoholic Beverages
176.0,3.06,40.0,0.1,110.16,311.0,562.0,0,B2B,Juices
63.0,13.84,14.0,0.0,193.76,296.0,565.0,0,B2C,Alcoholic Beverages
98.0,0.56,11.0,0.0,6.16,317.0,269.0,0,B2C,Soft Drinks
82.0,0.6099999999999999,13.0,0.0,7.93,311.0,682.0,0,B2C,Soft Drinks
139.0,1.41,96.0,0.1,121.82,312.0,956.0,0,B2B,Water
98.0,0.99,4.0,0.0,3.960000000000001,342.0,105.0,0,B2C,Soft Drinks
162.0,1.31,4.0,0.0,5.24,315.0,59.00000000000006,0,B2C,Water
95.0,2.34,2.0,0.0,4.68,337.0,358.0,0,B2C,Soft Drinks
62.0,2.04,10.0,0.0,20.4,312.0,14.0,0,B2C,Alcoholic Beverages
64.0,4.88,10.0,0.0,48.8,331.0,678.0,0,B2C,Alcoholic Beverages
81.0,2.05,93.0,0.1,171.58000000000004,315.0,690.0,0,B2B,Alcoholic Beverages
98.0,0.96,1.0,0.0,0.9600000000000009,285.0,645.0,0,B2C,Soft Drinks
73.0,2.15,69.0,0.1,133.51,311.0,110.00000000000006,0,B2B,Alcoholic Beverages
139.0,1.42,11.0,0.0,15.62,321.0,706.0,0,B2C,Water
153.0,0.86,12.0,0.0,10.32,302.0,1014.0,0,B2C,Water
63.0,26.29,54.0,0.05,1348.68,315.0,441.0,0,B2B,Alcoholic Beverages
73.0,1.16,9.0,0.0,10.44,312.0,20.0,0,B2C,Alcoholic Beverages
134.0,1.64,1.0,0.0,1.6400000000000006,303.0,723.0,0,B2C,Juices
174.0,1.75,2.0,0.0,3.5,311.0,927.0,0,B2C,Juices
98.0,1.01,75.0,0.1,68.18,296.0,390.0,0,B2B,Soft Drinks
74.0,70.59,15.0,0.0,1058.85,342.0,389.0,1,B2C,Alcoholic Beverages
101.0,2.35,6.0,0.0,14.1,321.0,262.0,0,B2C,Soft Drinks
92.0,1.69,93.0,0.15,133.59,303.0,860.0,0,B2B,Soft Drinks
82.0,1.41,14.0,0.0,19.74,315.0,237.0,0,B2C,Alcoholic Beverages
101.0,2.35,5.0,0.0,11.75,329.0,178.0,0,B2C,Soft Drinks
101.0,2.22,2.0,0.0,4.440000000000001,337.0,983.0,0,B2C,Soft Drinks
62.0,1.17,33.0,0.05,36.68,329.0,372.0,0,B2B,Alcoholic Beverages
157.0,0.5699999999999998,4.0,0.0,2.280000000000001,342.0,567.0,0,B2C,Water
162.0,1.26,10.0,0.0,12.6,329.0,633.0,0,B2C,Water
157.0,0.5699999999999998,12.0,0.0,6.84,302.0,615.0,0,B2C,Water
70.0,11.329999999999998,82.0,0.1,836.15,312.0,42.0,0,B2B,Alcoholic Beverages
60.0,0.87,7.0,0.05,5.789999999999999,342.0,802.0,0,B2B,Alcoholic Beverages
98.0,0.55,13.0,0.0,7.15,311.0,382.0,0,B2C,Soft Drinks
108.0,1.04,3.0,0.0,3.120000000000001,317.0,730.0,0,B2C,Soft Drinks
76.0,4.55,12.0,0.05,51.87,303.0,112.0,0,B2B,Alcoholic Beverages
101.0,2.22,14.0,0.0,31.08,296.0,850.0,0,B2C,Soft Drinks
95.0,2.57,28.0,0.05,68.36,321.0,481.0,0,B2B,Soft Drinks
169.0,2.38,9.0,0.0,21.42,312.0,438.0,0,B2C,Juices
174.0,1.75,3.0,0.0,5.25,302.0,1067.0,0,B2C,Juices
139.0,0.91,68.0,0.1,55.69,331.0,248.0,0,B2B,Water
153.0,0.71,20.0,0.1,12.78,342.0,254.0,0,B2B,Water
177.0,2.78,10.0,0.05,26.41,311.0,628.0,0,B2B,Juices
108.0,1.24,57.0,0.1,63.61,289.0,489.0,0,B2B,Soft Drinks
76.0,9.09,7.0,0.0,63.63,303.0,152.99999999999994,0,B2C,Alcoholic Beverages
108.0,1.93,27.0,0.05,49.5,321.0,1089.0,0,B2B,Soft Drinks
131.0,1.71,10.0,0.0,17.1,303.0,115.0,0,B2C,Water
185.0,3.3099999999999996,11.0,0.0,36.41,311.0,13.0,0,B2C,Juices
159.0,0.6200000000000001,2.0,0.0,1.2399999999999984,285.0,926.0,0,B2C,Water
63.0,15.35,20.0,0.05,291.65,311.0,532.0,0,B2B,Alcoholic Beverages
76.0,8.57,3.0,0.0,25.71,317.0,934.0,0,B2C,Alcoholic Beverages
157.0,0.5800000000000001,1.0,0.0,0.5799999999999983,337.0,166.0,0,B2C,Water
174.0,1.8,10.0,0.0,18.0,321.0,695.0,0,B2C,Juices
162.0,0.75,44.0,0.05,31.35,296.0,1068.0,0,B2B,Water
74.0,8.48,87.0,0.15,627.1,289.0,768.0,0,B2B,Alcoholic Beverages
98.0,0.76,41.0,0.1,28.04,311.0,913.0,0,B2B,Soft Drinks
159.0,0.5800000000000001,4.0,0.0,2.3200000000000003,331.0,591.0,0,B2C,Water
174.0,2.96,96.0,0.1,255.74,311.0,98.0,0,B2B,Juices
139.0,1.46,11.0,0.0,16.06,331.0,101.99999999999994,0,B2C,Water
172.0,3.33,9.0,0.0,29.97,315.0,628.0,0,B2C,Juices
67.0,4.48,5.0,0.0,22.4,331.0,223.0,0,B2C,Alcoholic Beverages
162.0,1.31,9.0,0.0,11.79,296.0,144.99999999999994,0,B2C,Water
149.0,1.07,6.0,0.0,6.42,331.0,306.0,0,B2C,Water
153.0,0.89,10.0,0.0,8.9,342.0,404.0,0,B2C,Water
64.0,1.72,68.0,0.05,111.11,303.0,974.0,0,B2B,Alcoholic Beverages
139.0,1.42,8.0,0.0,11.36,315.0,478.0,0,B2C,Water
139.0,1.42,14.0,0.0,19.88,342.0,379.0,0,B2C,Water
74.0,8.29,10.0,0.0,82.9,307.0,674.0,0,B2C,Alcoholic Beverages
86.0,1.33,70.0,0.1,83.79000000000002,331.0,60.0,0,B2B,Soft Drinks
177.0,3.17,55.0,0.1,156.92000000000002,321.0,170.0,0,B2B,Juices
98.0,1.15,81.0,0.15,79.18,342.0,680.0,0,B2B,Soft Drinks
74.0,8.54,6.0,0.0,51.24,337.0,199.0,0,B2C,Alcoholic Beverages
149.0,1.01,6.0,0.0,6.059999999999999,307.0,829.0,0,B2C,Water
98.0,0.9700000000000001,28.0,0.1,24.44,302.0,1013.0,0,B2B,Soft Drinks
169.0,2.38,15.0,0.0,35.7,296.0,384.0,0,B2C,Juices
176.0,2.41,17.0,0.05,38.92,331.0,323.0,0,B2B,Juices
139.0,0.45999999999999974,6.0,0.0,2.759999999999998,315.0,949.0,0,B2C,Water
74.0,60.58,10.0,0.0,605.8,337.0,202.0,0,B2C,Alcoholic Beverages
162.0,1.69,96.0,0.15,137.9,303.0,835.0,0,B2B,Water
174.0,1.86,13.0,0.0,24.18,342.0,77.0,0,B2C,Juices
162.0,1.38,71.0,0.1,88.18,303.0,89.0,0,B2B,Water
131.0,1.61,2.0,0.0,3.219999999999999,311.0,956.0,0,B2C,Water
101.0,3.41,95.0,0.15,275.36,315.0,801.0,0,B2B,Soft Drinks
64.0,12.86,94.0,0.15,1027.51,303.0,794.0,0,B2B,Alcoholic Beverages
159.0,0.5899999999999999,2.0,0.0,1.1799999999999997,307.0,343.0,0,B2C,Water
82.0,0.5899999999999999,9.0,0.0,5.3100000000000005,289.0,899.0,0,B2C,Soft Drinks
108.0,1.21,90.0,0.1,98.01,311.0,724.0,0,B2B,Soft Drinks
176.0,3.02,11.0,0.0,33.22,289.0,545.0,0,B2C,Juices
74.0,8.29,8.0,0.0,66.32,337.0,527.0,0,B2C,Alcoholic Beverages
86.0,1.16,14.0,0.0,16.24,317.0,906.0,0,B2C,Soft Drinks
139.0,1.41,17.0,0.05,22.77,303.0,58.0,0,B2B,Water
76.0,8.57,13.0,0.0,111.41,289.0,772.0,0,B2C,Alcoholic Beverages
134.0,1.69,2.0,0.0,3.379999999999999,331.0,13.0,0,B2C,Juices
176.0,4.28,78.0,0.1,300.46,296.0,121.0,0,B2B,Juices
172.0,2.8,94.0,0.1,236.88,312.0,595.0,0,B2B,Juices
108.0,1.07,8.0,0.0,8.56,303.0,434.0,0,B2C,Soft Drinks
169.0,2.38,4.0,0.0,9.52,303.0,397.0,0,B2C,Juices
51.000000000000014,18.36,21.0,0.05,366.28,307.0,431.0,0,B2B,Alcoholic Beverages
131.0,1.61,8.0,0.0,12.88,296.0,808.0,0,B2C,Water
82.0,0.8800000000000001,54.0,0.05,45.14,312.0,1053.0,0,B2B,Alcoholic Beverages
177.0,3.56,9.0,0.0,32.04,321.0,721.0,0,B2C,Juices
153.0,0.91,6.0,0.0,5.459999999999999,317.0,303.0,0,B2C,Water
76.0,7.31,3.0,0.05,20.83,307.0,302.0,0,B2B,Alcoholic Beverages
108.0,1.02,53.0,0.05,51.36,315.0,993.0,0,B2B,Soft Drinks
153.0,0.86,5.0,0.0,4.300000000000001,329.0,1016.0,0,B2C,Water
74.0,8.54,11.0,0.0,93.94,285.0,311.0,0,B2C,Alcoholic Beverages
98.0,0.53,2.0,0.0,1.0599999999999987,342.0,1083.0,0,B2C,Soft Drinks
177.0,3.56,8.0,0.0,28.48,321.0,552.0,0,B2C,Juices
98.0,0.93,38.0,0.05,33.57,311.0,265.0,0,B2B,Soft Drinks
64.0,5.03,14.0,0.0,70.42,302.0,195.99999999999994,0,B2C,Alcoholic Beverages
176.0,2.93,5.0,0.0,14.65,303.0,863.0,0,B2C,Juices
63.0,13.44,6.0,0.0,80.64,329.0,842.0,0,B2C,Alcoholic Beverages
133.0,0.8,71.0,0.05,53.96,337.0,83.0,0,B2B,Water
81.0,1.99,14.0,0.0,27.86,311.0,331.0,0,B2C,Alcoholic Beverages
157.0,0.93,77.0,0.1,64.45,303.0,28.0,0,B2B,Water
103.0,3.39,64.0,0.1,195.26,302.0,337.0,0,B2B,Soft Drinks
134.0,1.64,6.0,0.0,9.84,312.0,565.0,0,B2C,Juices
59.0,18.23,32.0,0.05,554.19,285.0,1048.0,0,B2B,Alcoholic Beverages
174.0,1.86,15.0,0.0,27.9,342.0,340.0,0,B2C,Juices
103.0,2.81,100.0,0.1,252.90000000000003,317.0,479.0,0,B2B,Soft Drinks
174.0,1.8,4.0,0.0,7.199999999999999,289.0,584.0,0,B2C,Juices
74.0,70.59,8.0,0.0,564.72,342.0,387.0,0,B2C,Alcoholic Beverages
101.0,2.22,11.0,0.0,24.42,329.0,911.0,0,B2C,Soft Drinks
86.0,1.19,14.0,0.0,16.66,303.0,708.0,0,B2C,Soft Drinks
131.0,1.61,2.0,0.0,3.219999999999999,321.0,750.0,0,B2C,Water
74.0,1.05,4.0,0.0,4.199999999999999,311.0,599.0,0,B2C,Alcoholic Beverages
64.0,1.65,67.0,0.05,105.02,331.0,547.0,0,B2B,Alcoholic Beverages
118.0,2.12,7.0,0.0,14.84,296.0,64.0,0,B2C,Soft Drinks
134.0,1.64,8.0,0.0,13.12,331.0,401.0,0,B2C,Juices
159.0,0.81,45.0,0.15,30.98,307.0,380.0,0,B2B,Water
159.0,0.5800000000000001,10.0,0.0,5.800000000000001,302.0,611.0,0,B2C,Water
81.0,1.99,1.0,0.0,1.9899999999999984,312.0,44.0,0,B2C,Alcoholic Beverages
133.0,0.99,14.0,0.0,13.86,342.0,95.0,0,B2C,Water
134.0,1.69,14.0,0.0,23.66,303.0,160.0,0,B2C,Juices
139.0,1.46,12.0,0.0,17.52,303.0,219.0,0,B2C,Water
64.0,0.96,10.0,0.0,9.6,289.0,650.0,0,B2C,Alcoholic Beverages
118.0,1.99,6.0,0.0,11.94,303.0,973.0,0,B2C,Soft Drinks
177.0,3.56,5.0,0.0,17.8,331.0,517.0,0,B2C,Juices
62.0,1.92,5.0,0.0,9.6,303.0,951.0,0,B2C,Alcoholic Beverages
162.0,1.31,15.0,0.0,19.65,315.0,158.0,0,B2C,Water
172.0,3.33,7.0,0.0,23.31,302.0,726.0,0,B2C,Juices
149.0,0.4099999999999999,97.0,0.1,35.79,302.0,244.0,0,B2B,Water
177.0,3.56,10.0,0.0,35.6,312.0,598.0,0,B2C,Juices
73.0,1.85,45.0,0.1,74.92,331.0,665.0,0,B2B,Alcoholic Beverages
159.0,0.5899999999999999,8.0,0.0,4.719999999999999,311.0,50.99999999999994,0,B2C,Water
101.0,2.22,13.0,0.0,28.86,329.0,872.0,0,B2C,Soft Drinks
174.0,1.75,7.0,0.0,12.25,315.0,920.0,0,B2C,Juices
172.0,2.11,6.0,0.05,12.03,317.0,585.0,0,B2B,Juices
95.0,2.27,4.0,0.0,9.08,307.0,479.0,0,B2C,Soft Drinks
74.0,7.24,93.0,0.15,572.32,302.0,181.0,0,B2B,Alcoholic Beverages
177.0,3.8,27.0,0.1,92.34,315.0,366.0,0,B2B,Juices
174.0,1.86,2.0,0.0,3.719999999999999,321.0,53.0,0,B2C,Juices
67.0,4.48,1.0,0.0,4.48,342.0,302.0,0,B2C,Alcoholic Beverages
98.0,1.67,87.0,0.1,130.76,312.0,620.0,0,B2B,Soft Drinks
64.0,0.93,11.0,0.0,10.23,289.0,760.0,0,B2C,Alcoholic Beverages
139.0,1.04,41.0,0.05,40.51,342.0,60.0,0,B2B,Water
76.0,8.83,10.0,0.0,88.3,289.0,483.0,0,B2C,Alcoholic Beverages
139.0,0.47,6.0,0.0,2.8200000000000003,289.0,395.0,0,B2C,Water
98.0,0.93,5.0,0.0,4.649999999999999,337.0,920.0,0,B2C,Soft Drinks
172.0,3.23,3.0,0.0,9.69,321.0,806.0,0,B2C,Juices
177.0,3.67,15.0,0.0,55.05,307.0,167.0,0,B2C,Juices
169.0,2.31,1.0,0.0,2.3099999999999987,321.0,1013.0,0,B2C,Juices
139.0,1.42,3.0,0.0,4.259999999999998,317.0,602.0,0,B2C,Water
131.0,1.66,1.0,0.0,1.6600000000000001,329.0,678.0,0,B2C,Water
176.0,2.29,18.0,0.05,39.16,307.0,63.0,0,B2B,Juices
177.0,3.46,9.0,0.0,31.14,315.0,1016.0,0,B2C,Juices
82.0,0.6299999999999999,10.0,0.0,6.300000000000001,337.0,318.0,0,B2C,Soft Drinks
153.0,0.91,11.0,0.0,10.01,302.0,306.0,0,B2C,Water
64.0,1.09,54.0,0.1,52.97,337.0,583.0,0,B2B,Alcoholic Beverages
59.0,50.25,4.0,0.0,201.0,337.0,545.0,0,B2C,Alcoholic Beverages
101.0,2.35,15.0,0.0,35.25,312.0,39.0,0,B2C,Soft Drinks
107.0,1.49,10.0,0.0,14.9,303.0,773.0,0,B2C,Soft Drinks
86.0,0.5899999999999999,33.0,0.05,18.5,337.0,797.0,0,B2B,Soft Drinks
153.0,0.49,80.0,0.05,37.24,311.0,984.0,0,B2B,Water
162.0,1.26,7.0,0.0,8.82,303.0,627.0,0,B2C,Water
74.0,4.139999999999999,1.0,0.05,3.9299999999999997,289.0,738.0,0,B2B,Alcoholic Beverages
153.0,0.86,8.0,0.0,6.879999999999999,331.0,789.0,0,B2C,Water
174.0,2.12,71.0,0.05,142.99,285.0,89.0,0,B2B,Juices
177.0,4.12,78.0,0.05,305.29,312.0,927.0,0,B2B,Juices
172.0,2.3,9.0,0.05,19.66,296.0,302.0,0,B2B,Juices
95.0,2.23,94.0,0.1,188.66000000000003,285.0,475.0,0,B2B,Soft Drinks
176.0,3.11,4.0,0.0,12.44,312.0,112.0,0,B2C,Juices
169.0,2.38,15.0,0.0,35.7,303.0,490.0,0,B2C,Juices
159.0,0.6200000000000001,12.0,0.0,7.440000000000001,342.0,936.0,0,B2C,Water
108.0,1.1,14.0,0.0,15.4,296.0,93.99999999999994,0,B2C,Soft Drinks
107.0,1.53,7.0,0.0,10.71,315.0,365.0,0,B2C,Soft Drinks
153.0,0.86,8.0,0.0,6.879999999999999,321.0,852.0,0,B2C,Water
92.0,0.98,46.0,0.05,42.83,315.0,457.0,0,B2B,Soft Drinks
176.0,2.59,33.0,0.1,76.92,337.0,704.0,0,B2B,Juices
177.0,3.67,5.0,0.0,18.35,311.0,69.0,0,B2C,Juices
70.0,13.35,4.0,0.0,53.4,315.0,262.0,0,B2C,Alcoholic Beverages
172.0,2.88,75.0,0.1,194.40000000000003,303.0,127.0,0,B2B,Juices
185.0,3.12,13.0,0.0,40.56,296.0,763.0,0,B2C,Juices
172.0,3.43,14.0,0.0,48.02,302.0,254.99999999999994,0,B2C,Juices
172.0,3.23,5.0,0.0,16.15,337.0,1063.0,0,B2C,Juices
174.0,1.86,4.0,0.0,7.440000000000001,342.0,305.0,0,B2C,Juices
98.0,0.6499999999999999,82.0,0.05,50.64,302.0,972.0,0,B2B,Soft Drinks
177.0,3.46,13.0,0.0,44.98,342.0,992.0,0,B2C,Juices
176.0,3.19,74.0,0.1,212.45,329.0,549.0,0,B2B,Juices
134.0,1.64,11.0,0.0,18.04,331.0,552.0,0,B2C,Juices
174.0,2.27,84.0,0.1,171.61,317.0,623.0,0,B2B,Juices
74.0,8.54,15.0,0.0,128.1,296.0,219.0,0,B2C,Alcoholic Beverages
73.0,1.09,7.0,0.0,7.629999999999999,302.0,967.0,0,B2C,Alcoholic Beverages
108.0,2.21,37.0,0.1,73.59,342.0,369.0,0,B2B,Soft Drinks
131.0,1.66,8.0,0.0,13.280000000000001,302.0,460.0,0,B2C,Water
159.0,0.5800000000000001,2.0,0.0,1.1600000000000001,331.0,584.0,0,B2C,Water
60.0,1.54,12.0,0.0,18.48,342.0,792.0,0,B2C,Alcoholic Beverages
169.0,2.45,2.0,0.0,4.899999999999999,337.0,117.0,0,B2C,Juices
62.0,1.98,15.0,0.0,29.7,296.0,369.0,0,B2C,Alcoholic Beverages
107.0,1.64,15.0,0.0,24.6,289.0,851.0,0,B2C,Soft Drinks
98.0,0.55,2.0,0.0,1.1000000000000014,312.0,542.0,0,B2C,Soft Drinks
76.0,9.09,1.0,0.0,9.09,317.0,116.0,0,B2C,Alcoholic Beverages
64.0,0.93,4.0,0.0,3.719999999999999,289.0,826.0,0,B2C,Alcoholic Beverages
59.0,19.4,2.0,0.05,36.86,331.0,365.0,0,B2B,Alcoholic Beverages
108.0,1.12,67.0,0.05,71.29,315.0,418.0,0,B2B,Soft Drinks
64.0,4.74,9.0,0.0,42.66,296.0,855.0,0,B2C,Alcoholic Beverages
